Drug Name,Condition,Company,Is_Allowed
Leukeran,Leukemia,MAN,0
Trisenox,Leukemia,NEWERA,0
Hydrea,Leukemia And Head/Neck Cancer,MAN,0
Hydroxyurea,Leukemia And Head/Neck Cancer,MAN,0
Aldactone,Liver Disease,AETNA,1
Bumetanide,Liver Disease,AETNA,0
Bumex,Liver Disease,AETNA,0
Carospir,Liver Disease,AETNA,1
Demadex,Liver Disease,AETNA,0
Doxercalciferol,Liver Disease,AETNA,1
Edecrin,Liver Disease,AETNA,0
Ethacrynic Acid,Liver Disease,AETNA,0
Furosemide,Liver Disease,AETNA,0
Lasix,Liver Disease,AETNA,0
Torsemide,Liver Disease,AETNA,0
Wellferon,Liver Disease,AETNA,0
Rilutek,Lou Gehrig's Disease,MAN,0
Mepolizumab,Lung Cancer,MAN,0
Nucala,Lung Cancer,MAN,0
CellCept,Lupus,MEDICO,0
Cyclophosphamide,Lupus,ACE,0
Cytoxan,Lupus,ACE,0
Hydroxychloroquine,Lupus,MEDICO,0
Mycophenolate Mofetil,Lupus,MEDICO,0
Neosar,Lupus,ACE,0
Plaquenil,Lupus,MEDICO,0
Prednisone,Lupus,ACE,0
Rayos,Lupus,ACE,0
Sterapred,Lupus,ACE,0
Alefacept,Lymphoma,AETNA,0
Amevive,Lymphoma,AETNA,0
Chlorambucil,Lymphoma,MAN,0
Leukeran,Lymphoma,MAN,0
Seroquel,Major Depression,MEDICO,0
Chlorpromazine,Mania,MAN,0
Thorazine,Mania,MAN,0
Chlorpromazine,Manic Depression,MEDICO,0
Thorazine,Manic Depression,MEDICO,0
Lithium,Manic Depressive Disorder,MEDICO,0
Hydroxyurea,Melanoma,MOO,0
Aricept ,Memory Loss,MEDICO,0
Donepezil,Memory Loss,MEDICO,0
Haldol,Mood Disorders,MEDICO,0
Alemtuzamab,Multiple Sclerosis,NEWERA,0
Ampyra,Multiple Sclerosis,MOO,0
Aubagio,Multiple Sclerosis,MOO,0
Avonex,Multiple Sclerosis,ACE,0
Avonex,Multiple Sclerosis,MAN,0
Avonex,Multiple Sclerosis,MEDICO,0
Avonex,Multiple Sclerosis,MOO,0
Baclofen,Multiple Sclerosis,ACE,0
Baclofen,Multiple Sclerosis,AETNA,0
Baclofen,Multiple Sclerosis,MAN,0
Baclofen,Multiple Sclerosis,MOO,0
Bafiertam,Multiple Sclerosis,MOO,0
Beraseron,Multiple Sclerosis,MAN,0
Betaseron,Multiple Sclerosis,ACE,0
Betaseron,Multiple Sclerosis,MOO,0
Betaseron,Multiple Sclerosis,NEWERA,0
Briumvi,Multiple Sclerosis,MOO,0
Copaxine,Multiple Sclerosis,MAN,0
Copaxone,Multiple Sclerosis,ACE,0
Copaxone,Multiple Sclerosis,MOO,0
Copaxone,Multiple Sclerosis,NEWERA,0
Copaxone,Multiple Sclerosis,MEDICO,0
Extavia,Multiple Sclerosis,ACE,0
Extavia,Multiple Sclerosis,MEDICO,0
Extavia,Multiple Sclerosis,MOO,0
Gablofen,Multiple Sclerosis,ACE,0
Gablofen,Multiple Sclerosis,AETNA,0
Gilenya,Multiple Sclerosis,MOO,0
Glatiramer,Multiple Sclerosis,ACE,0
Glatiramer,Multiple Sclerosis,MAN,0
Glatopa,Multiple Sclerosis,ACE,0
Glatopa,Multiple Sclerosis,MOO,0
Glatopa,Multiple Sclerosis,NEWERA,0
Interferon,Multiple Sclerosis,ACE,0
Interferon,Multiple Sclerosis,MEDICO,0
Interferon Beta (-1A Or -1B),Multiple Sclerosis,AETNA,0
Interferon Beta-1A,Multiple Sclerosis,ACE,0
Interferon Beta-1B,Multiple Sclerosis,ACE,0
Interferon Beta-1A,Multiple Sclerosis,MAN,0
Interferon Beta-1B,Multiple Sclerosis,MAN,0
Kesimpta,Multiple Sclerosis,MOO,0
Lemtrada,Multiple Sclerosis,MOO,0
Lemtrada,Multiple Sclerosis,NEWERA,0
Lioresal,Multiple Sclerosis,ACE,0
Lioresal,Multiple Sclerosis,AETNA,0
Lioresal,Multiple Sclerosis,MAN,0
Lioresal,Multiple Sclerosis,MOO,0
Lioresal Intrathecal,Multiple Sclerosis,ACE,0
Mavenclad,Multiple Sclerosis,MOO,0
Mayzent,Multiple Sclerosis,MOO,0
Mitoxantrone,Multiple Sclerosis,ACE,0
Mitoxantrone,Multiple Sclerosis,MOO,0
Natalizumab,Multiple Sclerosis,ACE,0
Natalizumab,Multiple Sclerosis,MAN,0
Novantrone,Multiple Sclerosis,ACE,0
Novatrone,Multiple Sclerosis,MOO,0
Ocrelizumab,Multiple Sclerosis,AETNA,0
Ocrevus,Multiple Sclerosis,AETNA,0
Ocrevus,Multiple Sclerosis,MOO,0
Plegridy,Multiple Sclerosis,MOO,0
Ponvory,Multiple Sclerosis,MOO,0
Rebif,Multiple Sclerosis,ACE,0
Rebif,Multiple Sclerosis,MEDICO,0
Rebif,Multiple Sclerosis,MOO,0
Rebif,Multiple Sclerosis,NEWERA,0
Rebif Rebidose,Multiple Sclerosis,MOO,0
Rebif Titraction Pack,Multiple Sclerosis,MOO,0
Tascenso ODT,Multiple Sclerosis,MOO,0
Tecfidera,Multiple Sclerosis,MOO,0
Tysabri,Multiple Sclerosis,ACE,0
Tysabri,Multiple Sclerosis,MAN,0
Tysabri,Multiple Sclerosis,MOO,0
Vumerity,Multiple Sclerosis,MOO,0
Zeposia,Multiple Sclerosis,MOO,0
Zimbryta,Multiple Sclerosis,NEWERA,0
Zinbryta,Multiple Sclerosis,MOO,0
Astagraf,Myasthenia Gravis,ACE,0
Bloxiverz,Myasthenia Gravis,ACE,0
CellCept,Myasthenia Gravis,ACE,0
Enlon,Myasthenia Gravis,MOO,0
Envarsus,Myasthenia Gravis,ACE,0
Hecoria,Myasthenia Gravis,ACE,0
Mestinon,Myasthenia Gravis,ACE,0
Mycophenolate Mofetil,Myasthenia Gravis,ACE,0
Myfortic,Myasthenia Gravis,ACE,0
Mytelase,Myasthenia Gravis,MOO,0
Neostigmine,Myasthenia Gravis,ACE,0
Neostigmine,Myasthenia Gravis,MOO,0
Prograf,Myasthenia Gravis,ACE,0
Prostigmin,Myasthenia Gravis,ACE,0
Prostigmin,Myasthenia Gravis,MOO,0
Pyridostigmine,Myasthenia Gravis,ACE,0
Regonol,Myasthenia Gravis,ACE,0
Tacrolimus,Myasthenia Gravis,ACE,0
Vyvgart,Myasthenia Gravis,MOO,0
Solriamfetol,Narcolepsy,AETNA,0
Sunosi,Narcolepsy,AETNA,0
Tegretol,Neuropathy,AETNA,0
Depade,Opiod Detox,ACE,0
Naltrexone,Opiod Detox,ACE,0
ReVia,Opiod Detox,ACE,0
Vivitrol,Opiod Detox,ACE,0
Naloxone And Buprenorphine,Opioid Addiction,MEDICO,0
Suboxone,Opioid Addiction,MEDICO,0
Astagraf,Organ Transplant,ACE,0
Astagraf XL,Organ Transplant,AETNA,0
Azapin,Organ Transplant,AETNA,0
Azasan,Organ Transplant,AETNA,0
Azathioprine,Organ Transplant,AETNA,0
CellCept,Organ Transplant,ACE,0
CellCept,Organ Transplant,AETNA,0
Cyclosporine,Organ Transplant,ACE,0
Envarsus,Organ Transplant,ACE,0
EPO,Organ Transplant,MAN,0
Gengraf,Organ Transplant,ACE,0
Hecoria,Organ Transplant,ACE,0
Imuran,Organ Transplant,AETNA,0
Methotrexate,Organ Transplant,AETNA,0
Mycophenolate Mofetil,Organ Transplant,ACE,0
Mycophenolate Mofetil,Organ Transplant,AETNA,0
Myfortic,Organ Transplant,ACE,0
Neoral,Organ Transplant,ACE,0
Procrit,Organ Transplant,MAN,0
Prograf,Organ Transplant,ACE,0
Sandimmune,Organ Transplant,ACE,0
Tacrolimus,Organ Transplant,ACE,0
Trexall,Organ Transplant,AETNA,0
Xatmep,Organ Transplant,AETNA,0
Cyclosporine,Organ Transplant Rejection,MEDICO,0
Amantadine,Parkinson's Disease,MOO,0
Apokyn,Parkinson's Disease,MOO,0
Azilect,Parkinson's Disease,MOO,0
Carbidopa,Parkinson's Disease,MOO,0
Cogentin,Parkinson's Disease,MOO,0
Comtan,Parkinson's Disease,MOO,0
Eldepryl,Parkinson's Disease,MOO,0
Levodopa,Parkinson's Disease,MOO,0
Parlodel,Parkinson's Disease,MOO,0
Permax,Parkinson's Disease,MOO,0
Requip,Parkinson's Disease,MOO,0
Sinemet,Parkinson's Disease,AETNA,1
Symmetrel,Parkinson's Disease,AETNA,1
Trihexane,Parkinson's Disease,AETNA,1
Trihexyphenidyl,Parkinson's Disease,AETNA,1
Akineton,Parkinson's Disease,ACE,0
Akineton,Parkinson's Disease,AETNA,0
Akineton,Parkinson's Disease,NEWERA,0
Amantadine,Parkinson's Disease,ACE,0
Amantadine,Parkinson's Disease,AETNA,0
Amantadine,Parkinson's Disease,MAN,0
Amantadine,Parkinson's Disease,NEWERA,0
Apokyn,Parkinson's Disease,ACE,0
Apokyn,Parkinson's Disease,MAN,0
Apokyn,Parkinson's Disease,NEWERA,0
Apomorphine,Parkinson's Disease,ACE,0
Apomorphine,Parkinson's Disease,MAN,0
Apomorphine,Parkinson's Disease,NEWERA,0
Artane,Parkinson's Disease,ACE,0
Artane,Parkinson's Disease,AETNA,0
Artane,Parkinson's Disease,MAN,0
Artane,Parkinson's Disease,MOO,0
Atamet,Parkinson's Disease,ACE,0
Atamet,Parkinson's Disease,AETNA,0
Azilect,Parkinson's Disease,ACE,0
Azilect,Parkinson's Disease,AETNA,0
Azilect,Parkinson's Disease,MAN,0
Azilect,Parkinson's Disease,NEWERA,0
Bendopa,Parkinson's Disease,NEWERA,0
Benzatropine,Parkinson's Disease,NEWERA,0
Benzotropine,Parkinson's Disease,MEDICO,0
Benztropine,Parkinson's Disease,ACE,0
Benztropine,Parkinson's Disease,AETNA,0
Benztropine,Parkinson's Disease,MAN,0
Biperiden,Parkinson's Disease,AETNA,0
Biperiden,Parkinson's Disease,NEWERA,0
Biperiden Hydrochloride,Parkinson's Disease,ACE,0
Bromocriptine,Parkinson's Disease,ACE,0
Bromocriptine,Parkinson's Disease,AETNA,0
Bromocriptine,Parkinson's Disease,MAN,0
Carbex,Parkinson's Disease,ACE,0
Carbex,Parkinson's Disease,NEWERA,0
Carbidopa And Levodopa,Parkinson's Disease,MAN,0
Carbidopa,Parkinson's Disease,ACE,0
Carbidopa,Parkinson's Disease,AETNA,0
Carbidopa,Parkinson's Disease,MAN,0
Carbidopa,Parkinson's Disease,MEDICO,0
Carbidopa,Parkinson's Disease,NEWERA,0
Carbidopa And Levodopa,Parkinson's Disease,ACE,0
Carbidopa And Levodopa,Parkinson's Disease,NEWERA,0
Carbilev,Parkinson's Disease,ACE,0
Carboplatin,Parkinson's Disease,MAN,0
Cerespan,Parkinson's Disease,AETNA,0
Cogentin,Parkinson's Disease,ACE,0
Cogentin,Parkinson's Disease,AETNA,0
Cogentin,Parkinson's Disease,MAN,0
Cogentin,Parkinson's Disease,MEDICO,0
Cogentin,Parkinson's Disease,NEWERA,0
Comtan,Parkinson's Disease,ACE,0
Comtan,Parkinson's Disease,AETNA,0
Comtan,Parkinson's Disease,MAN,0
Comtan,Parkinson's Disease,MEDICO,0
Cycloset,Parkinson's Disease,ACE,0
Cycrimine,Parkinson's Disease,NEWERA,0
Dopar,Parkinson's Disease,ACE,0
Dopar,Parkinson's Disease,AETNA,0
Duopa,Parkinson's Disease,ACE,0
Eldepryl,Parkinson's Disease,ACE,0
Eldepryl,Parkinson's Disease,AETNA,0
Eldepryl,Parkinson's Disease,MAN,0
Endantadine,Parkinson's Disease,ACE,0
Entacapone,Parkinson's Disease,ACE,0
Entacapone,Parkinson's Disease,AETNA,0
Entacapone,Parkinson's Disease,MAN,0
Entacapone,Parkinson's Disease,MAN,0
Entacapone,Parkinson's Disease,MEDICO,0
"Entacapone, Levodopa and Carbidopa",Parkinson's Disease,ACE,0
Ethopropazine,Parkinson's Disease,ACE,0
Hyoscyamine,Parkinson's Disease,NEWERA,0
Kemadrin,Parkinson's Disease,ACE,0
Kemadrin,Parkinson's Disease,AETNA,0
Kemadrin,Parkinson's Disease,MAN,0
Kemadrin,Parkinson's Disease,MOO,0
Larodopa,Parkinson's Disease,ACE,0
Larodopa,Parkinson's Disease,AETNA,0
L-Dopa,Parkinson's Disease,ACE,0
L-Dopa,Parkinson's Disease,MAN,0
L-Dopa,Parkinson's Disease,MOO,0
Levodopa,Parkinson's Disease,ACE,0
Levodopa,Parkinson's Disease,AETNA,0
Levodopa,Parkinson's Disease,MAN,0
Levodopa,Parkinson's Disease,MEDICO,0
Levodopa,Parkinson's Disease,NEWERA,0
Lodosyn,Parkinson's Disease,ACE,0
Lodosyn,Parkinson's Disease,AETNA,0
Lodosyn,Parkinson's Disease,MEDICO,0
Lodosyn,Parkinson's Disease,NEWERA,0
Mirapex,Parkinson's Disease,ACE,0
Mirapex,Parkinson's Disease,AETNA,0
Mirapex,Parkinson's Disease,MEDICO,0
Mirapex,Parkinson's Disease,MOO,0
Neupro,Parkinson's Disease,ACE,0
Neupro,Parkinson's Disease,AETNA,0
Nuplazid,Parkinson's Disease,MOO,0
Osmolex,Parkinson's Disease,AETNA,0
Pagitane,Parkinson's Disease,NEWERA,0
Paraplatin,Parkinson's Disease,MAN,0
Parcopa,Parkinson's Disease,ACE,0
Parcopa,Parkinson's Disease,AETNA,0
Parcopa,Parkinson's Disease,NEWERA,0
Parlodel,Parkinson's Disease,ACE,0
Parlodel,Parkinson's Disease,MAN,0
Parsidol,Parkinson's Disease,ACE,0
Pergolide,Parkinson's Disease,ACE,0
Permax,Parkinson's Disease,ACE,0
Permax,Parkinson's Disease,MEDICO,0
Pimavanserin,Parkinson's Disease,MOO,0
Pramipexole,Parkinson's Disease,ACE,0
Pramipexole,Parkinson's Disease,AETNA,0
Pramipexole,Parkinson's Disease,MEDICO,0
Procyclidine,Parkinson's Disease,ACE,0
Procyclidine,Parkinson's Disease,AETNA,0
Procyclidine,Parkinson's Disease,MAN,0
Rasagiline,Parkinson's Disease,ACE,0
Rasagiline,Parkinson's Disease,AETNA,0
Rasagiline,Parkinson's Disease,MAN,0
Rasagiline,Parkinson's Disease,NEWERA,0
Remodulin,Parkinson's Disease,MAN,0
Requip,Parkinson's Disease,ACE,0
Requip,Parkinson's Disease,AETNA,0
Requip,Parkinson's Disease,MEDICO,0
Ropiniole,Parkinson's Disease,ACE,0
Ropinirole,Parkinson's Disease,AETNA,0
Ropinirole,Parkinson's Disease,MEDICO,0
Rotigotin,Parkinson's Disease,MAN,0
Rotigotine,Parkinson's Disease,ACE,0
Rotigotine,Parkinson's Disease,AETNA,0
Rytary,Parkinson's Disease,ACE,0
Rytary,Parkinson's Disease,AETNA,0
Selegiline,Parkinson's Disease,ACE,0
Selegiline,Parkinson's Disease,AETNA,0
Selegiline,Parkinson's Disease,MEDICO,0
Selegiline,Parkinson's Disease,NEWERA,0
Selegiline ,Parkinson's Disease,MAN,0
Sinemet,Parkinson's Disease,ACE,0
Sinemet,Parkinson's Disease,AETNA,0
Sinemet,Parkinson's Disease,MAN,0
Sinemet,Parkinson's Disease,MEDICO,0
Sinemet,Parkinson's Disease,MOO,0
Stalevo,Parkinson's Disease,ACE,0
Stalevo,Parkinson's Disease,MAN,0
Stalevo,Parkinson's Disease,MOO,0
Streptozocin,Parkinson's Disease,MAN,0
Symadine,Parkinson's Disease,ACE,0
Symax,Parkinson's Disease,NEWERA,0
Symmetrel,Parkinson's Disease,ACE,0
Symmetrel,Parkinson's Disease,AETNA,0
Symmetrel,Parkinson's Disease,MAN,0
Symmetrel,Parkinson's Disease,MOO,0
Tasmar,Parkinson's Disease,ACE,0
Tasmar,Parkinson's Disease,MAN,0
Tasmar,Parkinson's Disease,MEDICO,0
Tasmar,Parkinson's Disease,MOO,0
Tolcapone,Parkinson's Disease,ACE,0
Tolcapone,Parkinson's Disease,MAN,0
Tolcapone,Parkinson's Disease,MEDICO,0
Tremin,Parkinson's Disease,NEWERA,0
Treprostinil,Parkinson's Disease,MAN,0
Trihex ,Parkinson's Disease,ACE,0
Trihexane,Parkinson's Disease,AETNA,0
Trihexyphenidyl,Parkinson's Disease,ACE,0
Trihexyphenidyl,Parkinson's Disease,AETNA,0
Trihexyphenidyl,Parkinson's Disease,MAN,0
Trihexyphenidyl,Parkinson's Disease,NEWERA,0
Trihexyphenidyl,Parkinson's Disease,NEWERA,0
Uprima,Parkinson's Disease,ACE,0
Zanosar,Parkinson's Disease,MAN,0
Zelapar,Parkinson's Disease,ACE,0
Zelapar,Parkinson's Disease,AETNA,0
Zelapar,Parkinson's Disease,MOO,0
Neupro,Parkinson's Disease,MOO,0
Neupro,Parkinson's Disease,MAN,0
Cilostazol,Peripheral Vascular Diease,MEDICO,0
Pletal,Peripheral Vascular Diease,MEDICO,0
Bromocriptine,Pituitary Tumor,AETNA,0
Cosentyx,Plaque Psoriasis,MEDICO,0
Enbrel,Plaque Psoriasis,MEDICO,0
Otezla,Plaque Psoriasis,MEDICO,0
Secukinumab,Plaque Psoriasis,MEDICO,0
Stelara,Plaque Psoriasis,MEDICO,0
Ustekinumab,Plaque Psoriasis,MEDICO,0
Pentam,Pneumocystis Jiroveci,AETNA,0
Pentamidine,Pneumocystis Jiroveci,AETNA,0
Nebupent,Pneumocystis Pneumonia-PCP,AETNA,0
Heparin,Prevent Blood Clots,MEDICO,0
Valcyte,Prevent CMV in Organ,MAN,0
Valganiciclovir,Prevent CMV in Organ,MAN,0
Azathioprine,Prevent Kidney Transplant Rejection,MEDICO,0
Imuran,Prevent Kidney Transplant Rejection,MEDICO,0
CellCept,Prevent Organ Rejection,MAN,0
Cyclosporine,Prevent Organ Rejection,MAN,0
Cyclosporine,Prevent Organ Rejection,MAN,0
Mycophenolate Mofetil,Prevent Organ Rejection,MAN,0
Neoral,Prevent Organ Rejection,MAN,0
Sandimmune,Prevent Organ Rejection,MAN,0
Azathioprine,"Prevent Organ Rejection, RA",MAN,0
Imuran And Azasan,"Prevent Organ Rejection, RA",MAN,0
Neoral,Prevent Organ Transplant Rejection,MEDICO,0
Prograf,Prevent Organ Transplant Rejection,MEDICO,0
Tacrolimus,Prevent Organ Transplant Rejection,MEDICO,0
Lupron,Prostate CA,MEDICO,0
Acetate,Prostate Cancer,MAN,0
Acetate,Prostate Cancer,MOO,0
Bicalutamide,Prostate Cancer,ACE,0
Bicalutamide,Prostate Cancer,MAN,0
Bicalutamide,Prostate Cancer,MOO,0
Casodex,Prostate Cancer,ACE,0
Casodex,Prostate Cancer,MAN,0
Casodex,Prostate Cancer,MOO,0
Eligard,Prostate Cancer,MAN,0
Eligard,Prostate Cancer,MOO,0
Fluphenazine,Prostate Cancer,MAN,0
Leuprolide,Prostate Cancer,MOO,0
Leuprolide Acetate,Prostate Cancer,MAN,0
Leuprolide Acetate,Prostate Cancer,MOO,0
Luprolide,Prostate Cancer,MAN,0
Lupron Depot,Prostate Cancer,MOO,0
Lupron Depot-Ped,Prostate Cancer,MOO,0
Prolixin,Prostate Cancer,MAN,0
Provenge,Prostate Cancer,MOO,0
Trelstar-LA,Prostate Cancer,MAN,0
Trelstar-LA,Prostate Cancer,MOO,0
Triptorelin,Prostate Cancer,MOO,0
Triptorelin,Prostate Cancer,MAN,0
Viadur,Prostate Cancer,MAN,0
Viadur,Prostate Cancer,MOO,0
Cyclosporine,psoriasis,MEDICO,0
Humira,psoriasis,MEDICO,0
Golimumab,Psoriatic Arthritis,MAN,0
Simponi,Psoriatic Arthritis,MAN,0
Chlorpromazine,Psychosis,ACE,0
Fluphenazine,Psychosis,ACE,0
Haldol,Psychosis,ACE,0
Haldol,Psychosis,MAN,0
Haldol,Psychosis,MOO,0
Haloperidol,Psychosis,ACE,0
Haloperidol,Psychosis,MAN,0
Mellaril,Psychosis,ACE,0
Mellaril,Psychosis,MAN,0
Mellaril,Psychosis,MOO,0
Modecate,Psychosis,ACE,0
Moditen,Psychosis,ACE,0
Navane,Psychosis,ACE,0
Navane,Psychosis,MAN,0
Navane,Psychosis,MOO,0
Peridol,Psychosis,ACE,0
Permitil,Psychosis,ACE,0
Prograf,Psychosis,MAN,0
Prolixin,Psychosis,ACE,0
Prolixin,Psychosis,MEDICO,0
Prolixin,Psychosis,MOO,0
Risperdal,Psychosis,ACE,0
Risperdal,Psychosis,MOO,0
Risperidone,Psychosis,ACE,0
Stelazine,Psychosis,ACE,0
Stelazine,Psychosis,MAN,0
Stelazine,Psychosis,MOO,0
Tacrolimus,Psychosis,MAN,0
Thioridazine,Psychosis,ACE,0
Thioridazine,Psychosis,MAN,0
Thioridazine,Psychosis,MAN,0
Thiothixene,Psychosis,ACE,0
Thorazine,Psychosis,ACE,0
Thorazine,Psychosis,MOO,0
Trifluoperazine,Psychosis,ACE,0
Trifluoperazine,Psychosis,MAN,0
Mepolizumab,Pulm Fibrosis,MAN,0
Nucala,Pulm Fibrosis,MAN,0
Ambrisentan,Pulmonary Artery HTN,MAN,0
Infliximab,Pulmonary Artery HTN,MAN,0
Letairis,Pulmonary Artery HTN,MAN,0
Remicade,Pulmonary Artery HTN,MAN,0
Letairis,Pulmonary Hypertension,MOO,0
Remodulin,Pulmonary Hypertension,MEDICO,0
Remodulin,Pulmonary Hypertension,MOO,0
Clopidogrel,PVD/PAD,AETNA,0
Effient,PVD/PAD,AETNA,0
Plavix,PVD/PAD,AETNA,0
Epoetin Alfa,Renal Failure,NEWERA,0
Procrit,Renal Failure,NEWERA,0
Renvela,Renal Failure,NEWERA,0
Sevelamer,Renal Failure,NEWERA,0
Calcifediol,Renal Insufficiency,AETNA,0
Calcitriol,Renal Insufficiency,AETNA,0
Cinacalcet,Renal Insufficiency,AETNA,0
Paricalcitol,Renal Insufficiency,AETNA,0
Rayaldee,Renal Insufficiency,AETNA,0
Rocaltrol,Renal Insufficiency,AETNA,0
Zemplar,Renal Insufficiency,AETNA,0
Mirapex,Restless Legs,BFAM,1
Pramipexole,Restless Legs,BFAM,1
Requip,Restless Legs,BFAM,1
Ropinirole,Restless Legs,BFAM,1
Abatacept,Rheumatoid Arthritis,MEDICO,0
Actemra,Rheumatoid Arthritis,MAN,0
Actemra,Rheumatoid Arthritis,MEDICO,0
Adalimumab,Rheumatoid Arthritis,MAN,0
Anakinra,Rheumatoid Arthritis,ACE,0
Anakinra,Rheumatoid Arthritis,MAN,0
Anuranofin,Rheumatoid Arthritis,MEDICO,0
Arava,Rheumatoid Arthritis,MAN,0
Arava,Rheumatoid Arthritis,MEDICO,0
Auranofin,Rheumatoid Arthritis,ACE,0
Auranofin,Rheumatoid Arthritis,MAN,0
Aurothioglucose,Rheumatoid Arthritis,ACE,0
Azasan,Rheumatoid Arthritis,ACE,0
Azathioprine,Rheumatoid Arthritis,ACE,0
Azathioprine,Rheumatoid Arthritis,MEDICO,0
Azulfidine,Rheumatoid Arthritis,MEDICO,0
Belimumab,Rheumatoid Arthritis,MAN,0
Benlysta,Rheumatoid Arthritis,MAN,0
Brexpiprazole,Rheumatoid Arthritis,MAN,0
Certolizumab Pegol,Rheumatoid Arthritis,MAN,0
Chlorambucil,Rheumatoid Arthritis,ACE,0
Chlorambucil,Rheumatoid Arthritis,MAN,0
Cimzia,Rheumatoid Arthritis,MAN,0
Cyclophosphamide,Rheumatoid Arthritis,ACE,0
Cyclosporine,Rheumatoid Arthritis,ACE,0
Cyclosporine,Rheumatoid Arthritis,MAN,0
Cyclosporine,Rheumatoid Arthritis,MAN,0
Cyclosporine,Rheumatoid Arthritis,MEDICO,0
Cytoxan,Rheumatoid Arthritis,ACE,0
Embrel,Rheumatoid Arthritis,MOO,0
Enbrel,Rheumatoid Arthritis,ACE,0
Enbrel,Rheumatoid Arthritis,MAN,0
Enbrel,Rheumatoid Arthritis,MEDICO,0
Etanercept,Rheumatoid Arthritis,ACE,0
Gengraf,Rheumatoid Arthritis,ACE,0
Gold,Rheumatoid Arthritis,MAN,0
Gold,Rheumatoid Arthritis,MOO,0
Golimumab,Rheumatoid Arthritis,MAN,0
Humira,Rheumatoid Arthritis,MAN,0
Humira,Rheumatoid Arthritis,MEDICO,0
Hydroxychloroquine,Rheumatoid Arthritis,AETNA,0
Hydroxychloroquine,Rheumatoid Arthritis,MEDICO,0
Imuran,Rheumatoid Arthritis,ACE,0
Imuran,Rheumatoid Arthritis,MEDICO,0
Infliximab,Rheumatoid Arthritis,ACE,0
Infliximab,Rheumatoid Arthritis,MEDICO,0
Interferon Beta-1A,Rheumatoid Arthritis,MAN,0
Kineret,Rheumatoid Arthritis,ACE,0
Kineret,Rheumatoid Arthritis,MAN,0
Leflunomide,Rheumatoid Arthritis,MAN,0
Leflunomide,Rheumatoid Arthritis,MEDICO,0
Leukeran,Rheumatoid Arthritis,ACE,0
Leukeran,Rheumatoid Arthritis,MAN,0
Methotrexate,Rheumatoid Arthritis,MEDICO,0
Methotrexate (>25mg/wk),Rheumatoid Arthritis,MOO,0
Methotrexate (>25mg/wk),Rheumatoid Arthritis,MAN,0
Neoral,Rheumatoid Arthritis,ACE,0
Neoral,Rheumatoid Arthritis,MAN,0
Neoral,Rheumatoid Arthritis,MEDICO,0
Neosar,Rheumatoid Arthritis,ACE,0
Nintedanib,Rheumatoid Arthritis,MAN,0
OFEV,Rheumatoid Arthritis,MAN,0
Orencia,Rheumatoid Arthritis,MEDICO,0
Pergolide,Rheumatoid Arthritis,MAN,0
Permax,Rheumatoid Arthritis,MAN,0
Plaquenil,Rheumatoid Arthritis,AETNA,0
Plaquenil,Rheumatoid Arthritis,MEDICO,0
Quineprox,Rheumatoid Arthritis,AETNA,0
Rebif,Rheumatoid Arthritis,MAN,0
Remicade,Rheumatoid Arthritis,ACE,0
Remicade,Rheumatoid Arthritis,MEDICO,0
Rexulti,Rheumatoid Arthritis,MAN,0
Rheumatrex,Rheumatoid Arthritis,MEDICO,0
Ridaura,Rheumatoid Arthritis,ACE,0
Ridaura,Rheumatoid Arthritis,MAN,0
Ridaura,Rheumatoid Arthritis,MEDICO,0
Rituxan,Rheumatoid Arthritis,MAN,0
Rituximab,Rheumatoid Arthritis,MAN,0
Sandimmune,Rheumatoid Arthritis,ACE,0
Sandimmune,Rheumatoid Arthritis,MAN,0
Simponi,Rheumatoid Arthritis,MAN,0
Solganal,Rheumatoid Arthritis,ACE,0
Sulfasalazine,Rheumatoid Arthritis,MEDICO,0
Sulfazine,Rheumatoid Arthritis,MEDICO,0
Tocilizumab,Rheumatoid Arthritis,MAN,0
Tocilizumab,Rheumatoid Arthritis,MEDICO,0
Trexall,Rheumatoid Arthritis,MEDICO,0
Vargatef,Rheumatoid Arthritis,MAN,0
Chlorpromazine,Schizophrenia,ACE,0
Chlorpromazine,Schizophrenia,MAN,0
Chlorpromazine,Schizophrenia,MEDICO,0
Clozapine,Schizophrenia,MEDICO,0
Clozaril,Schizophrenia,MEDICO,0
Geodon,Schizophrenia,ACE,0
Geodon,Schizophrenia,MEDICO,0
Geodon,Schizophrenia,MOO,0
Haldol,Schizophrenia,MEDICO,0
Invega,Schizophrenia,ACE,0
Invega,Schizophrenia,MOO,0
Lamictal,Schizophrenia,AETNA,0
Lamotrigine,Schizophrenia,AETNA,0
Latuda,Schizophrenia,MAN,0
Latuda,Schizophrenia,MEDICO,0
Loxitane,Schizophrenia,MEDICO,0
Lurasidone,Schizophrenia,MAN,0
Lurasidone,Schizophrenia,MEDICO,0
Mellaril,Schizophrenia,MAN,0
Mellaril,Schizophrenia,MEDICO,0
Navane,Schizophrenia,MAN,0
Navane,Schizophrenia,MEDICO,0
Olanzapine,Schizophrenia,MEDICO,0
Paliperidone,Schizophrenia,ACE,0
Perphenazine,Schizophrenia,MEDICO,0
Prograf,Schizophrenia,MAN,0
Prolixin,Schizophrenia,MEDICO,0
Quetiapine,Schizophrenia,MEDICO,0
Retrovir,Schizophrenia,MAN,0
Risperdal,Schizophrenia,ACE,0
